Name,Population,Population II,Male Population,Drive to Work - Solo Driver,Public Transportation,Work from Home,Zipcode
ZCTA5 23324,24126,,,8403,140,335,23324
ZCTA5 23354,149,,,31,0,20,23354
ZCTA5 23359,1128,,,453,0,21,23359
ZCTA5 23416,253,,,93,0,0,23416
ZCTA5 23418,1100,,,335,0,39,23418
ZCTA5 23420,3856,,,1131,0,44,23420
ZCTA5 23432,1473,,,622,0,26,23432
ZCTA5 23437,4175,,,1803,0,50,23437
ZCTA5 23438,1771,,,671,0,7,23438
ZCTA5 23423,303,,,94,0,10,23423
ZCTA5 23433,1129,,,462,0,68,23433
ZCTA5 23442,915,,,317,0,47,23442
ZCTA5 23455,49703,,,21816,201,1153,23455
ZCTA5 23461,430,,,207,0,0,23461
ZCTA5 23488,321,,,187,0,0,23488
ZCTA5 23504,23058,,,6054,967,219,23504
ZCTA5 23517,4421,,,2024,158,134,23517
ZCTA5 23669,41669,,,14980,503,686,23669
ZCTA5 23692,18201,,,7272,0,375,23692
ZCTA5 23703,25941,,,11029,85,541,23703
ZCTA5 23832,36849,,,16102,26,638,23832
ZCTA5 23840,2889,,,1388,10,177,23840
ZCTA5 23845,457,,,232,0,18,23845
ZCTA5 23847,15334,,,4014,76,43,23847
ZCTA5 23856,910,,,347,0,4,23856
ZCTA5 23874,831,,,281,0,44,23874
ZCTA5 23917,2917,,,954,22,1,23917
ZCTA5 23893,222,,,98,0,0,23893
ZCTA5 23897,403,,,115,0,0,23897
ZCTA5 23899,323,,,76,0,4,23899
ZCTA5 23920,3096,,,1560,0,0,23920
ZCTA5 20510,0,,,0,0,0,20510
ZCTA5 20520,0,,,0,0,0,20520
ZCTA5 20535,0,,,0,0,0,20535
ZCTA5 20540,0,,,0,0,0,20540
ZCTA5 20551,0,,,0,0,0,20551
ZCTA5 20553,0,,,0,0,0,20553
ZCTA5 20560,0,,,0,0,0,20560
ZCTA5 20565,0,,,0,0,0,20565
ZCTA5 20566,0,,,0,0,0,20566
ZCTA5 20593,0,,,0,0,0,20593
ZCTA5 20660,26,,,0,0,0,20660
ZCTA5 20686,1471,,,48,0,50,20686
ZCTA5 20742,6719,,,208,48,111,20742
ZCTA5 20899,260,,,159,32,0,20899
ZCTA5 20612,358,,,40,0,0,20612
ZCTA5 20707,32556,,,13178,429,571,20707
ZCTA5 20019,62625,,,11225,4214,663,20019
ZCTA5 20017,20450,,,3954,783,582,20017
ZCTA5 20109,40717,,,17306,303,400,20109
ZCTA5 20137,1534,,,576,0,122,20137
ZCTA5 20139,203,,,73,0,0,20139
ZCTA5 20141,7064,,,2597,79,490,20141
ZCTA5 20147,64197,,,26915,913,2454,20147
ZCTA5 20158,4448,,,1817,43,239,20158
ZCTA5 20187,17713,,,6941,67,824,20187
ZCTA5 20880,455,,,134,0,40,20880
ZCTA5 20903,26206,,,7725,1961,343,20903
ZCTA5 20197,2231,,,599,10,187,20197
ZCTA5 20008,29457,,,6492,1269,1775,20008
ZCTA5 20009,52117,,,7266,6709,2590,20009
ZCTA5 20611,1535,,,766,0,11,20611
ZCTA5 20616,6106,,,2627,201,140,20616
ZCTA5 20619,13533,,,6259,99,90,20619
ZCTA5 20620,1365,,,568,20,57,20620
ZCTA5 20629,374,,,116,0,0,20629
ZCTA5 20640,10018,,,3866,212,187,20640
ZCTA5 20678,12418,,,4843,131,322,20678
ZCTA5 20688,1739,,,464,0,0,20688
ZCTA5 20705,27873,,,11261,584,264,20705
ZCTA5 20714,4622,,,1962,91,52,20714
ZCTA5 20733,2788,,,1339,20,53,20733
ZCTA5 20736,9491,,,3647,186,307,20736
ZCTA5 20744,54453,,,20173,1387,1025,20744
ZCTA5 20747,39946,,,13539,1040,486,20747
ZCTA5 20772,44948,,,17758,573,1080,20772
ZCTA5 20003,31213,,,5424,471,1302,20003
ZCTA5 20004,1975,,,221,9,159,20004
ZCTA5 20005,13222,,,1358,423,446,20005
ZCTA5 20016,34783,,,7602,1983,1621,20016
ZCTA5 20111,35797,,,13729,169,961,20111
ZCTA5 20115,6911,,,2799,14,398,20115
ZCTA5 20169,24848,,,9280,93,1156,20169
ZCTA5 20176,53017,,,20824,627,1941,20176
ZCTA5 20319,42,,,2,3,0,20319
ZCTA5 20685,6731,,,3050,71,118,20685
ZCTA5 20622,6301,,,1814,83,136,20622
ZCTA5 20634,7334,,,3131,111,154,20634
ZCTA5 20658,875,,,285,29,11,20658
ZCTA5 20701,0,,,0,0,0,20701
ZCTA5 20724,17736,,,8257,113,489,20724
ZCTA5 20740,31848,,,9988,1141,557,20740
ZCTA5 20748,38011,,,12433,1031,453,20748
ZCTA5 20817,36681,,,11710,292,2062,20817
ZCTA5 20854,49194,,,16641,284,2687,20854
ZCTA5 20868,864,,,273,0,55,20868
ZCTA5 20901,36154,,,12295,1606,1179,20901
ZCTA5 20910,42868,,,12512,2185,1345,20910
ZCTA5 20032,42930,,,7503,2727,332,20032
ZCTA5 20036,5798,,,919,183,169,20036
ZCTA5 20117,2386,,,613,2,212,20117
ZCTA5 20007,27562,,,6322,2629,1823,20007
ZCTA5 20018,19943,,,4609,798,531,20018
ZCTA5 20037,14559,,,1253,289,423,20037
ZCTA5 20118,8,,,6,0,0,20118
ZCTA5 20119,4235,,,1625,0,243,20119
ZCTA5 20130,212,,,99,0,15,20130
ZCTA5 20132,18617,,,6679,263,941,20132
ZCTA5 20152,34191,,,13977,337,1481,20152
ZCTA5 20155,35107,,,13890,132,1254,20155
ZCTA5 20615,329,,,246,0,27,20615
ZCTA5 20646,20974,,,8045,308,617,20646
ZCTA5 20657,18963,,,8464,268,287,20657
ZCTA5 20664,3501,,,1402,2,170,20664
ZCTA5 20690,753,,,239,0,40,20690
ZCTA5 20722,6022,,,2058,464,26,20722
ZCTA5 20745,28472,,,9155,1102,350,20745
ZCTA5 20751,2240,,,1075,43,56,20751
ZCTA5 20763,2113,,,886,44,83,20763
ZCTA5 20776,3149,,,1137,9,36,20776
ZCTA5 20778,1972,,,940,0,65,20778
ZCTA5 20812,325,,,93,4,21,20812
ZCTA5 20816,16367,,,5093,263,630,20816
ZCTA5 20852,46904,,,14676,540,1729,20852
ZCTA5 20861,1665,,,718,0,78,20861
ZCTA5 20871,20008,,,7489,169,695,20871
ZCTA5 20001,46716,,,7339,2785,1889,20001
ZCTA5 20020,56131,,,10274,4593,457,20020
ZCTA5 20105,21385,,,7865,287,863,20105
ZCTA5 20166,11304,,,5488,161,259,20166
ZCTA5 20175,33723,,,14365,632,1322,20175
ZCTA5 20186,15049,,,5853,36,414,20186
ZCTA5 20191,30069,,,11187,725,1406,20191
ZCTA5 20194,12421,,,5466,33,751,20194
ZCTA5 20601,26401,,,11659,683,373,20601
ZCTA5 20626,335,,,179,0,0,20626
ZCTA5 20650,14096,,,5563,61,243,20650
ZCTA5 20662,2994,,,988,3,33,20662
ZCTA5 20667,701,,,209,0,0,20667
ZCTA5 20680,745,,,300,1,29,20680
ZCTA5 20692,1273,,,685,3,0,20692
ZCTA5 20715,26768,,,10524,151,743,20715
ZCTA5 20716,22083,,,9418,121,555,20716
ZCTA5 20721,29811,,,11774,214,798,20721
ZCTA5 20815,30512,,,7798,373,1974,20815
ZCTA5 20732,9664,,,3823,176,273,20732
ZCTA5 20735,39323,,,14533,304,545,20735
ZCTA5 20743,39234,,,12097,1432,221,20743
ZCTA5 20842,1712,,,630,0,131,20842
ZCTA5 20850,51568,,,18475,871,1472,20850
ZCTA5 20862,327,,,127,0,19,20862
ZCTA5 20866,16171,,,6584,191,334,20866
ZCTA5 20874,61045,,,25113,1188,1555,20874
ZCTA5 20876,28919,,,11288,704,663,20876
ZCTA5 20878,64126,,,25420,769,2408,20878
ZCTA5 20882,13450,,,5613,61,596,20882
ZCTA5 20794,16601,,,4717,191,136,20794
ZCTA5 20814,28930,,,8449,435,1527,20814
ZCTA5 20838,252,,,116,0,19,20838
ZCTA5 20877,38885,,,12892,2218,525,20877
ZCTA5 20895,19637,,,6604,320,793,20895
ZCTA5 20896,929,,,234,6,80,20896
ZCTA5 20906,70174,,,21544,3287,1239,20906
ZCTA5 20011,68695,,,15521,7376,1576,20011
ZCTA5 20006,2756,,,50,7,49,20006
ZCTA5 20010,34713,,,5490,5820,1157,20010
ZCTA5 20024,13354,,,2468,655,482,20024
ZCTA5 20106,5276,,,1864,46,244,20106
ZCTA5 20112,26902,,,10941,289,801,20112
ZCTA5 20120,41733,,,18059,211,1706,20120
ZCTA5 20129,618,,,241,40,59,20129
ZCTA5 20136,30635,,,12617,124,896,20136
ZCTA5 20143,1156,,,411,0,45,20143
ZCTA5 20148,48110,,,19002,901,2133,20148
ZCTA5 20151,23053,,,9136,144,706,20151
ZCTA5 20165,32744,,,14396,159,1474,20165
ZCTA5 20170,43116,,,17607,1127,1331,20170
ZCTA5 20171,50342,,,20335,427,2272,20171
ZCTA5 20190,19204,,,8208,312,1021,20190
ZCTA5 20198,2175,,,781,2,58,20198
ZCTA5 20613,13855,,,6076,32,128,20613
ZCTA5 20628,279,,,78,0,0,20628
ZCTA5 20630,377,,,205,0,19,20630
ZCTA5 20632,381,,,131,11,7,20632
ZCTA5 20639,15139,,,6308,259,368,20639
ZCTA5 20675,2161,,,849,50,77,20675
ZCTA5 20677,2603,,,1156,99,58,20677
ZCTA5 20693,947,,,437,52,35,20693
ZCTA5 20708,27089,,,11067,312,497,20708
ZCTA5 20710,9794,,,2963,483,42,20710
ZCTA5 20746,27241,,,8625,676,442,20746
ZCTA5 20783,45559,,,12154,3062,398,20783
ZCTA5 20839,100,,,25,0,0,20839
ZCTA5 20841,10481,,,3522,202,358,20841
ZCTA5 20879,27871,,,10303,804,867,20879
ZCTA5 20904,57035,,,19916,2339,1168,20904
ZCTA5 20759,5011,,,1841,132,146,20759
ZCTA5 20762,2964,,,892,0,64,20762
ZCTA5 20765,415,,,94,14,0,20765
ZCTA5 20774,46812,,,17647,431,1017,20774
ZCTA5 20779,985,,,369,21,48,20779
ZCTA5 20781,11626,,,3539,436,176,20781
ZCTA5 20785,37601,,,11724,1351,467,20785
ZCTA5 20002,64895,,,12333,4737,2418,20002
ZCTA5 20837,6225,,,2570,59,255,20837
ZCTA5 20853,31178,,,11544,811,812,20853
ZCTA5 20886,34100,,,11544,1593,832,20886
ZCTA5 20012,16351,,,4176,1132,589,20012
ZCTA5 20015,16395,,,3379,549,1186,20015
ZCTA5 20110,48509,,,18910,211,751,20110
ZCTA5 20695,7924,,,3031,269,197,20695
ZCTA5 20706,42397,,,14866,1102,623,20706
ZCTA5 20712,9496,,,2414,764,106,20712
ZCTA5 20723,35091,,,14992,337,1132,20723
ZCTA5 20737,21787,,,6354,911,104,20737
ZCTA5 20764,4177,,,1762,41,89,20764
ZCTA5 20769,7439,,,2702,85,191,20769
ZCTA5 20782,32553,,,10041,1597,387,20782
ZCTA5 21713,10379,,,3929,24,265,21713
ZCTA5 21718,140,,,60,8,2,21718
ZCTA5 21750,3732,,,1287,0,40,21750
ZCTA5 21756,3600,,,1478,45,151,21756
ZCTA5 21758,4912,,,1776,0,245,21758
ZCTA5 21766,528,,,138,0,8,21766
ZCTA5 21822,2013,,,799,0,82,21822
ZCTA5 21830,3808,,,1634,0,184,21830
ZCTA5 21861,815,,,389,0,8,21861
ZCTA5 21866,80,,,0,0,6,21866
ZCTA5 21902,212,,,0,0,0,21902
ZCTA5 21540,109,,,17,1,0,21540
ZCTA5 21557,1530,,,545,0,0,21557
ZCTA5 21617,10741,,,4291,55,529,21617
ZCTA5 21623,2000,,,764,0,92,21623
ZCTA5 21930,180,,,113,0,0,21930
ZCTA5 21864,645,,,275,0,0,21864
ZCTA5 21865,504,,,102,0,80,21865
ZCTA5 21869,1100,,,451,0,29,21869
ZCTA5 21874,1872,,,851,0,6,21874
ZCTA5 21005,2723,,,1258,0,67,21005
ZCTA5 21015,29192,,,12497,112,977,21015
ZCTA5 21043,46932,,,20755,244,1372,21043
ZCTA5 21053,3302,,,1095,0,163,21053
ZCTA5 21076,17204,,,8935,52,570,21076
ZCTA5 21084,7583,,,3310,0,182,21084
ZCTA5 21113,33736,,,15143,103,629,21113
ZCTA5 21136,34164,,,14551,304,479,21136
ZCTA5 21144,35240,,,14744,36,490,21144
ZCTA5 21152,5511,,,2372,0,338,21152
ZCTA5 21210,15213,,,3917,274,629,21210
ZCTA5 21239,31133,,,9677,2429,325,21239
ZCTA5 21523,199,,,88,0,0,21523
ZCTA5 21529,457,,,183,6,0,21529
ZCTA5 21532,15062,,,5248,52,116,21532
ZCTA5 21601,23458,,,8786,119,572,21601
ZCTA5 21613,17109,,,5445,96,245,21613
ZCTA5 21701,37185,,,15540,193,1077,21701
ZCTA5 21702,42028,,,16681,416,1309,21702
ZCTA5 21704,16518,,,6285,97,455,21704
ZCTA5 21716,5311,,,1861,19,157,21716
ZCTA5 21722,5667,,,2114,0,254,21722
ZCTA5 21727,6833,,,1963,0,332,21727
ZCTA5 21738,3416,,,1240,0,173,21738
ZCTA5 21622,1030,,,387,25,1,21622
ZCTA5 21542,676,,,251,0,5,21542
ZCTA5 21543,164,,,52,0,0,21543
ZCTA5 21562,3271,,,1076,0,8,21562
ZCTA5 21639,4639,,,1697,38,86,21639
ZCTA5 21662,455,,,202,0,5,21662
ZCTA5 21677,353,,,121,0,0,21677
ZCTA5 21679,257,,,106,0,7,21679
ZCTA5 21717,77,,,25,0,0,21717
ZCTA5 21733,911,,,443,0,35,21733
ZCTA5 21769,11189,,,4670,35,421,21769
ZCTA5 21755,5581,,,2351,0,282,21755
ZCTA5 21788,11563,,,5107,33,249,21788
ZCTA5 21791,5328,,,2263,0,269,21791
ZCTA5 21814,603,,,111,0,0,21814
ZCTA5 21826,5331,,,2225,0,82,21826
ZCTA5 21837,3266,,,1376,0,97,21837
ZCTA5 21771,29265,,,13001,19,1124,21771
ZCTA5 21782,4003,,,1585,0,118,21782
ZCTA5 21784,38390,,,17267,48,1089,21784
ZCTA5 21793,10163,,,4215,53,201,21793
ZCTA5 21829,461,,,289,0,0,21829
ZCTA5 21835,294,,,149,0,17,21835
ZCTA5 21840,349,,,137,0,28,21840
ZCTA5 21850,3096,,,1288,0,74,21850
ZCTA5 21853,11693,,,3267,14,107,21853
ZCTA5 21867,10,,,10,0,0,21867
ZCTA5 21911,11238,,,4623,9,176,21911
ZCTA5 21913,884,,,387,0,13,21913
ZCTA5 21914,771,,,255,0,4,21914
ZCTA5 21919,2696,,,977,2,102,21919
ZCTA5 21040,24424,,,9506,202,115,21040
ZCTA5 21042,40980,,,16894,159,1684,21042
ZCTA5 21051,330,,,154,0,11,21051
ZCTA5 21054,11009,,,4787,62,285,21054
ZCTA5 21061,54059,,,23110,294,533,21061
ZCTA5 21087,5407,,,2470,10,62,21087
ZCTA5 21034,3475,,,1334,0,128,21034
ZCTA5 21047,12096,,,4884,66,434,21047
ZCTA5 21050,18586,,,8258,90,542,21050
ZCTA5 21078,18097,,,7429,20,449,21078
ZCTA5 21085,16177,,,7174,21,350,21085
ZCTA5 21117,58673,,,23782,466,1399,21117
ZCTA5 21131,7456,,,2973,0,252,21131
ZCTA5 21132,3362,,,1275,0,132,21132
ZCTA5 21211,16299,,,6455,502,709,21211
ZCTA5 21229,47644,,,14167,3325,385,21229
ZCTA5 21244,35724,,,14124,840,814,21244
ZCTA5 21538,408,,,129,0,7,21538
ZCTA5 21626,83,,,37,0,0,21626
ZCTA5 21628,531,,,124,0,0,21628
ZCTA5 21678,1771,,,524,0,99,21678
ZCTA5 21703,36265,,,15667,243,964,21703
ZCTA5 21740,61803,,,20319,548,1091,21740
ZCTA5 21754,6689,,,2618,43,450,21754
ZCTA5 21757,3192,,,1391,0,76,21757
ZCTA5 21776,5607,,,2600,0,156,21776
ZCTA5 21780,1638,,,674,0,28,21780
ZCTA5 21783,9022,,,3613,32,184,21783
ZCTA5 21804,40402,,,16685,233,383,21804
ZCTA5 21794,2280,,,1017,0,117,21794
ZCTA5 21795,9236,,,3592,20,203,21795
ZCTA5 21797,8672,,,3603,0,240,21797
ZCTA5 21810,765,,,366,0,56,21810
ZCTA5 21863,4741,,,1586,37,46,21863
ZCTA5 21903,6067,,,2456,48,124,21903
ZCTA5 21912,1152,,,551,0,28,21912
ZCTA5 21921,44896,,,17593,209,1115,21921
ZCTA5 21231,16160,,,5224,805,557,21231
ZCTA5 21156,320,,,123,0,0,21156
ZCTA5 21208,36441,,,13269,337,1189,21208
ZCTA5 21215,58448,,,11688,3174,1078,21215
ZCTA5 21221,43110,,,14346,1290,548,21221
ZCTA5 21236,38573,,,17321,194,474,21236
ZCTA5 21401,37081,,,14233,543,1259,21401
ZCTA5 21774,12734,,,5604,11,558,21774
ZCTA5 21787,10186,,,4327,41,176,21787
ZCTA5 21801,30007,,,10440,101,513,21801
ZCTA5 21842,10669,,,4063,166,254,21842
ZCTA5 21856,913,,,246,0,0,21856
ZCTA5 21915,2732,,,1167,0,84,21915
ZCTA5 21917,2577,,,1230,22,44,21917
ZCTA5 21624,207,,,65,0,21,21624
ZCTA5 21632,6065,,,2098,4,60,21632
ZCTA5 21638,5210,,,1998,123,209,21638
ZCTA5 21644,77,,,15,0,0,21644
ZCTA5 21671,799,,,188,0,5,21671
ZCTA5 21672,139,,,64,0,0,21672
ZCTA5 21811,23701,,,8579,91,826,21811
ZCTA5 21849,3299,,,1296,0,28,21849
ZCTA5 21851,6869,,,2470,88,94,21851
ZCTA5 21862,68,,,24,0,0,21862
ZCTA5 21875,6460,,,2653,22,109,21875
ZCTA5 21904,7005,,,2903,0,125,21904
ZCTA5 21522,164,,,104,0,8,21522
ZCTA5 21010,217,,,88,0,0,21010
ZCTA5 21090,10494,,,4434,9,173,21090
ZCTA5 21102,11299,,,5385,0,364,21102
ZCTA5 21114,26759,,,11753,69,622,21114
ZCTA5 21133,32489,,,11977,297,524,21133
ZCTA5 21561,2606,,,731,0,35,21561
ZCTA5 21607,839,,,343,0,1,21607
ZCTA5 21654,960,,,215,2,48,21654
ZCTA5 21661,2502,,,866,5,86,21661
ZCTA5 21669,231,,,107,0,19,21669
ZCTA5 21213,31701,,,5960,3343,222,21213
ZCTA5 21217,34487,,,6509,3069,394,21217
ZCTA5 21219,9427,,,3726,11,175,21219
ZCTA5 21220,40211,,,16151,518,664,21220
ZCTA5 21234,68938,,,29609,1067,788,21234
ZCTA5 21502,42583,,,13361,36,288,21502
ZCTA5 21675,108,,,41,0,0,21675
ZCTA5 21719,1036,,,428,0,27,21719
ZCTA5 21723,893,,,410,0,55,21723
ZCTA5 21762,167,,,138,0,0,21762
ZCTA5 21767,1019,,,375,0,10,21767
ZCTA5 21773,5494,,,2307,14,269,21773
ZCTA5 21777,1951,,,669,0,53,21777
ZCTA5 21625,2720,,,1198,0,124,21625
ZCTA5 21778,940,,,422,10,25,21778
ZCTA5 21228,48133,,,19986,341,1243,21228
ZCTA5 21660,3881,,,1456,0,50,21660
ZCTA5 21627,17,,,0,0,0,21627
ZCTA5 21631,2694,,,1057,0,14,21631
ZCTA5 21666,12363,,,5301,112,425,21666
ZCTA5 21711,1106,,,392,0,17,21711
ZCTA5 21734,695,,,296,0,4,21734
ZCTA5 21770,5453,,,2425,0,217,21770
ZCTA5 21790,55,,,0,0,0,21790
ZCTA5 21798,1894,,,756,10,72,21798
ZCTA5 21813,2654,,,963,0,38,21813
ZCTA5 21817,4777,,,1383,19,59,21817
ZCTA5 21821,924,,,284,0,25,21821
ZCTA5 21824,113,,,8,0,10,21824
ZCTA5 21838,1810,,,810,0,38,21838
ZCTA5 21841,1373,,,515,123,12,21841
ZCTA5 21872,516,,,313,0,21,21872
ZCTA5 21901,17698,,,7329,31,368,21901
ZCTA5 21014,35681,,,15156,51,922,21014
ZCTA5 21035,8423,,,3245,33,357,21035
ZCTA5 21052,251,,,107,0,8,21052
ZCTA5 21075,32496,,,14374,167,922,21075
ZCTA5 21077,271,,,180,0,0,21077
ZCTA5 21082,611,,,249,0,20,21082
ZCTA5 21093,37917,,,15935,186,1001,21093
ZCTA5 21108,18938,,,8361,24,428,21108
ZCTA5 21158,20929,,,8810,0,547,21158
ZCTA5 21202,21010,,,4171,1570,425,21202
ZCTA5 21207,47687,,,16420,1635,509,21207
ZCTA5 21222,54873,,,18430,1129,477,21222
ZCTA5 21225,33927,,,9458,2002,151,21225
ZCTA5 21918,3853,,,1701,0,62,21918
ZCTA5 21071,595,,,283,0,0,21071
ZCTA5 21140,3431,,,1434,42,109,21140
ZCTA5 21286,20483,,,7650,379,703,21286
ZCTA5 21871,1978,,,632,17,4,21871
ZCTA5 21779,1062,,,508,0,18,21779
ZCTA5 21920,515,,,95,0,0,21920
ZCTA5 21031,0,,,0,0,0,21031
ZCTA5 21120,7214,,,3050,0,342,21120
ZCTA5 21610,386,,,109,0,12,21610
ZCTA5 21645,1418,,,528,19,104,21645
ZCTA5 21104,5300,,,2270,0,257,21104
ZCTA5 21204,21628,,,7664,138,669,21204
ZCTA5 21521,1104,,,397,0,0,21521
ZCTA5 21074,14872,,,6610,61,365,21074
ZCTA5 21205,14580,,,2428,1004,162,21205
ZCTA5 21227,33822,,,13462,485,209,21227
ZCTA5 21037,21524,,,9538,253,711,21037
ZCTA5 21201,17136,,,3588,1649,273,21201
ZCTA5 21550,14112,,,5019,32,320,21550
ZCTA5 21153,316,,,57,0,0,21153
ZCTA5 21240,0,,,0,0,0,21240
ZCTA5 21250,2415,,,208,13,97,21250
ZCTA5 21251,933,,,32,16,43,21251
ZCTA5 21252,2271,,,91,27,75,21252
ZCTA5 21409,20352,,,8936,143,722,21409
ZCTA5 21746,2953,,,0,0,0,21746
ZCTA5 21652,138,,,23,0,0,21652
ZCTA5 21705,0,,,0,0,0,21705
ZCTA5 21714,199,,,94,0,18,21714
ZCTA5 21781,159,,,21,0,15,21781
ZCTA5 21802,89,,,0,18,0,21802
ZCTA5 21890,2799,,,0,0,0,21890
ZCTA5 21916,41,,,0,0,2,21916
ZCTA5 21162,4354,,,1798,3,178,21162
ZCTA5 21128,14425,,,6148,30,312,21128
ZCTA5 21155,2584,,,1332,0,78,21155
ZCTA5 21157,36985,,,15737,41,1058,21157
ZCTA5 21214,21177,,,8015,587,494,21214
ZCTA5 21223,23560,,,3693,2333,368,21223
ZCTA5 21224,50433,,,18651,2577,1148,21224
ZCTA5 21226,6257,,,2283,104,163,21226
ZCTA5 21230,34947,,,13868,1595,934,21230
ZCTA5 21237,30286,,,12595,447,307,21237
ZCTA5 21402,6409,,,358,17,2278,21402
ZCTA5 21524,740,,,305,0,29,21524
ZCTA5 21530,1961,,,573,0,77,21530
ZCTA5 21536,4145,,,1544,0,141,21536
ZCTA5 21539,2807,,,983,0,3,21539
ZCTA5 21541,1354,,,492,0,65,21541
ZCTA5 21612,360,,,92,0,35,21612
ZCTA5 21619,5891,,,2527,102,222,21619
ZCTA5 21620,13155,,,3851,72,585,21620
ZCTA5 21634,200,,,72,0,9,21634
ZCTA5 21635,1912,,,727,0,69,21635
ZCTA5 21648,256,,,121,0,5,21648
ZCTA5 21650,290,,,57,0,36,21650
ZCTA5 21651,2735,,,1106,30,132,21651
ZCTA5 21653,108,,,36,0,13,21653
ZCTA5 21659,1355,,,690,0,0,21659
ZCTA5 21664,439,,,188,0,5,21664
ZCTA5 21665,263,,,80,0,27,21665
ZCTA5 21673,3423,,,1487,19,105,21673
ZCTA5 21676,490,,,200,0,17,21676
ZCTA5 21710,4881,,,1784,49,154,21710
ZCTA5 21737,2304,,,1054,0,106,21737
ZCTA5 21742,33180,,,13030,195,599,21742
ZCTA5 21009,29997,,,13795,82,791,21009
ZCTA5 21017,6597,,,3111,0,161,21017
ZCTA5 21028,3021,,,1227,29,40,21028
ZCTA5 21032,8276,,,3445,30,225,21032
ZCTA5 21036,2275,,,858,0,101,21036
ZCTA5 21044,44034,,,19187,1215,1172,21044
ZCTA5 21048,10465,,,4389,0,465,21048
ZCTA5 21130,296,,,135,0,0,21130
ZCTA5 21146,28006,,,11340,129,1273,21146
ZCTA5 21154,5911,,,2359,6,320,21154
ZCTA5 21160,2845,,,1309,0,55,21160
ZCTA5 21209,28015,,,10491,82,935,21209
ZCTA5 21212,33342,,,11684,1298,956,21212
ZCTA5 21216,31409,,,7128,2999,552,21216
ZCTA5 21520,2212,,,790,8,83,21520
ZCTA5 21545,1725,,,694,3,17,21545
ZCTA5 21555,1541,,,598,0,12,21555
ZCTA5 21001,24453,,,9921,113,189,21001
ZCTA5 21057,4284,,,1678,14,222,21057
ZCTA5 21013,4608,,,2103,0,91,21013
ZCTA5 21029,10595,,,4758,72,402,21029
ZCTA5 21045,39946,,,17532,534,844,21045
ZCTA5 21060,34360,,,14456,262,216,21060
ZCTA5 24248,2304,,,771,0,39,24248
ZCTA5 24265,680,,,75,0,31,24265
ZCTA5 24270,603,,,269,0,10,24270
ZCTA5 24290,1883,,,569,0,43,24290
ZCTA5 24328,1562,,,549,0,13,24328
ZCTA5 24374,720,,,339,0,0,24374
ZCTA5 24375,1697,,,513,0,15,24375
ZCTA5 24430,3709,,,478,10,3,24430
ZCTA5 24433,104,,,49,0,0,24433
ZCTA5 24437,729,,,167,0,18,24437
ZCTA5 24445,2735,,,1205,0,66,24445
ZCTA5 24450,15936,,,4301,18,426,24450
ZCTA5 24457,240,,,55,0,0,24457
ZCTA5 24486,3640,,,1408,0,129,24486
ZCTA5 24472,1900,,,477,0,29,24472
ZCTA5 24484,554,,,180,37,0,24484
ZCTA5 24501,27543,,,8636,686,466,24501
ZCTA5 24521,10196,,,3663,16,177,24521
ZCTA5 24526,1366,,,632,0,9,24526
ZCTA5 24530,1315,,,467,0,13,24530
ZCTA5 24534,1509,,,524,0,13,24534
ZCTA5 24536,259,,,64,0,0,24536
ZCTA5 24539,121,,,52,0,0,24539
ZCTA5 24566,1218,,,559,0,24,24566
ZCTA5 24571,2045,,,989,0,22,24571
ZCTA5 24363,1350,,,461,0,18,24363
ZCTA5 24283,2123,,,572,7,23,24283
ZCTA5 24319,7194,,,2707,13,160,24319
ZCTA5 24324,1757,,,868,0,0,24324
ZCTA5 24370,6634,,,1988,0,12,24370
ZCTA5 24597,1088,,,420,7,54,24597
ZCTA5 24981,410,,,119,0,0,24981
ZCTA5 24962,77,,,16,0,0,24962
ZCTA5 24963,3768,,,1247,0,0,24963
ZCTA5 24976,1178,,,413,0,0,24976
ZCTA5 24888,83,,,24,0,0,24888
ZCTA5 24977,550,,,167,0,23,24977
ZCTA5 24313,789,,,288,0,0,24313
ZCTA5 24314,1522,,,597,0,9,24314
ZCTA5 24316,0,,,0,0,0,24316
ZCTA5 24317,3912,,,1348,0,76,24317
ZCTA5 24318,585,,,220,0,7,24318
ZCTA5 24352,1243,,,380,0,14,24352
ZCTA5 24366,647,,,217,0,0,24366
ZCTA5 24015,15209,,,6524,157,505,24015
ZCTA5 24020,613,,,57,0,45,24020
ZCTA5 24092,2450,,,945,51,45,24092
ZCTA5 24101,6428,,,1991,0,176,24101
ZCTA5 24134,4993,,,1788,0,61,24134
ZCTA5 24141,22475,,,8684,78,312,24141
ZCTA5 24161,484,,,155,0,27,24161
ZCTA5 24279,5366,,,1192,0,14,24279
ZCTA5 24095,4600,,,2181,0,113,24095
ZCTA5 24105,297,,,100,0,0,24105
ZCTA5 24073,30478,,,13546,88,512,24073
ZCTA5 24018,37584,,,15849,25,1386,24018
ZCTA5 24059,872,,,396,0,0,24059
ZCTA5 24072,1067,,,391,0,49,24072
ZCTA5 24088,5025,,,1411,7,269,24088
ZCTA5 25113,754,,,147,11,0,25113
ZCTA5 25124,1588,,,612,0,51,25124
ZCTA5 25003,2662,,,883,0,0,25003
ZCTA5 25019,642,,,182,0,0,25019
ZCTA5 25134,303,,,139,0,0,25134
ZCTA5 25140,1188,,,197,0,12,25140
ZCTA5 25161,475,,,172,0,0,25161
