Name,Population,Population II,Male Population,Drive to Work - Solo Driver,Public Transportation,Work from Home,Median Income,Zipcode
ZCTA5 91916,1962.0,,,663.0,0.0,69.0,34941.0,91916
ZCTA5 91932,26701.0,,,9110.0,566.0,499.0,26874.0,91932
ZCTA5 91935,8332.0,,,2904.0,25.0,267.0,42761.0,91935
ZCTA5 91950,62639.0,,,19852.0,1589.0,2214.0,23218.0,91950
ZCTA5 91381,20371.0,,,7851.0,35.0,781.0,62114.0,91381
ZCTA5 91384,28842.0,,,8743.0,147.0,568.0,38583.0,91384
ZCTA5 91405,55384.0,,,18495.0,2282.0,1164.0,21719.0,91405
ZCTA5 91505,30680.0,,,12685.0,270.0,1225.0,42417.0,91505
ZCTA5 91607,30873.0,,,12449.0,396.0,1271.0,35810.0,91607
ZCTA5 91701,40034.0,,,16027.0,131.0,1013.0,40311.0,91701
ZCTA5 91722,35708.0,,,13696.0,416.0,462.0,30123.0,91722
ZCTA5 91748,47084.0,,,17238.0,249.0,1551.0,28475.0,91748
ZCTA5 91761,61124.0,,,23181.0,316.0,1533.0,27545.0,91761
ZCTA5 91773,34496.0,,,13005.0,234.0,613.0,38701.0,91773
ZCTA5 91784,25567.0,,,10222.0,30.0,878.0,49413.0,91784
ZCTA5 91324,29617.0,,,10996.0,644.0,793.0,34484.0,91324
ZCTA5 91905,1478.0,,,94.0,0.0,21.0,32697.0,91905
ZCTA5 91910,74297.0,,,25825.0,1358.0,1413.0,29906.0,91910
ZCTA5 91304,53761.0,,,20383.0,1670.0,1545.0,26990.0,91304
ZCTA5 91335,80524.0,,,28869.0,2055.0,1799.0,26353.0,91335
ZCTA5 91342,96487.0,,,32889.0,1298.0,1188.0,26888.0,91342
ZCTA5 91343,66590.0,,,22773.0,2184.0,1019.0,25889.0,91343
ZCTA5 91105,12191.0,,,4345.0,102.0,538.0,63101.0,91105
ZCTA5 91962,2378.0,,,902.0,25.0,85.0,47636.0,91962
ZCTA5 91978,10518.0,,,4074.0,39.0,241.0,31841.0,91978
ZCTA5 91001,37711.0,,,15074.0,639.0,1175.0,37154.0,91001
ZCTA5 91354,32096.0,,,12523.0,228.0,1174.0,56740.0,91354
ZCTA5 91010,26601.0,,,9553.0,245.0,573.0,28878.0,91010
ZCTA5 91203,15000.0,,,6059.0,252.0,286.0,22656.0,91203
ZCTA5 91340,36227.0,,,11975.0,533.0,138.0,23830.0,91340
ZCTA5 91362,36062.0,,,14469.0,97.0,1645.0,50380.0,91362
ZCTA5 91364,27340.0,,,10160.0,134.0,1583.0,50029.0,91364
ZCTA5 91202,23317.0,,,8595.0,345.0,735.0,29762.0,91202
ZCTA5 91207,11371.0,,,4250.0,113.0,405.0,38125.0,91207
ZCTA5 91208,16049.0,,,6618.0,99.0,479.0,49628.0,91208
ZCTA5 91214,30654.0,,,12407.0,152.0,676.0,42200.0,91214
ZCTA5 91307,26595.0,,,10160.0,230.0,1272.0,44417.0,91307
ZCTA5 91311,40420.0,,,15832.0,429.0,1545.0,36934.0,91311
ZCTA5 91344,53266.0,,,20578.0,396.0,1754.0,34729.0,91344
ZCTA5 91730,71422.0,,,26384.0,264.0,1401.0,31498.0,91730
ZCTA5 91764,54825.0,,,20918.0,597.0,890.0,25386.0,91764
ZCTA5 91775,25192.0,,,9517.0,174.0,474.0,34650.0,91775
ZCTA5 91790,45206.0,,,16899.0,718.0,640.0,28553.0,91790
ZCTA5 95464,2538.0,,,627.0,0.0,77.0,21083.0,95464
ZCTA5 95493,241.0,,,91.0,0.0,17.0,29330.0,95493
ZCTA5 95525,1433.0,,,459.0,16.0,61.0,28365.0,95525
ZCTA5 95526,210.0,,,32.0,0.0,28.0,22708.0,95526
ZCTA5 95548,1224.0,,,190.0,0.0,26.0,20592.0,95548
ZCTA5 95555,337.0,,,64.0,0.0,21.0,21776.0,95555
ZCTA5 95570,2274.0,,,653.0,14.0,118.0,33438.0,95570
ZCTA5 95573,1554.0,,,413.0,25.0,147.0,26495.0,95573
ZCTA5 95595,182.0,,,50.0,0.0,29.0,29500.0,95595
ZCTA5 95621,41757.0,,,15659.0,246.0,1241.0,31695.0,95621
ZCTA5 95623,3730.0,,,1315.0,75.0,70.0,40616.0,95623
ZCTA5 95004,3956.0,,,1562.0,41.0,180.0,39187.0,95004
ZCTA5 95032,26281.0,,,9983.0,79.0,1100.0,59067.0,95032
ZCTA5 95060,47367.0,,,14352.0,1538.0,1664.0,35496.0,95060
ZCTA5 95070,31308.0,,,10553.0,104.0,1456.0,75628.0,95070
ZCTA5 95113,1939.0,,,749.0,96.0,70.0,96964.0,95113
ZCTA5 95116,56481.0,,,18877.0,1389.0,611.0,25744.0,95116
ZCTA5 95206,64034.0,,,18535.0,136.0,563.0,22471.0,95206
ZCTA5 95207,51879.0,,,15228.0,355.0,925.0,24797.0,95207
ZCTA5 95220,7538.0,,,2490.0,56.0,230.0,31385.0,95220
ZCTA5 95226,16.0,,,0.0,0.0,0.0,-666666666.0,95226
ZCTA5 95236,4223.0,,,1649.0,0.0,151.0,32332.0,95236
ZCTA5 95251,582.0,,,243.0,0.0,53.0,30221.0,95251
ZCTA5 95254,1151.0,,,421.0,0.0,89.0,65295.0,95254
ZCTA5 95320,13094.0,,,4778.0,0.0,328.0,33346.0,95320
ZCTA5 95329,2685.0,,,769.0,0.0,37.0,28988.0,95329
ZCTA5 95357,11322.0,,,3978.0,21.0,380.0,30949.0,95357
ZCTA5 95358,33345.0,,,10299.0,39.0,734.0,24195.0,95358
ZCTA5 95360,13029.0,,,4032.0,0.0,181.0,27325.0,95360
ZCTA5 95368,14520.0,,,4601.0,35.0,346.0,29332.0,95368
ZCTA5 95369,990.0,,,277.0,0.0,64.0,27554.0,95369
ZCTA5 95410,1159.0,,,474.0,9.0,102.0,29609.0,95410
ZCTA5 95370,27951.0,,,8611.0,75.0,666.0,27661.0,95370
ZCTA5 95376,53542.0,,,18491.0,101.0,680.0,33871.0,95376
ZCTA5 95386,10587.0,,,2974.0,0.0,229.0,27152.0,95386
ZCTA5 95429,124.0,,,60.0,0.0,4.0,40694.0,95429
ZCTA5 95825,35825.0,,,12792.0,435.0,532.0,27975.0,95825
ZCTA5 95826,38256.0,,,14334.0,626.0,584.0,34076.0,95826
ZCTA5 95920,285.0,,,44.0,0.0,7.0,13977.0,95920
ZCTA5 95925,209.0,,,91.0,0.0,0.0,19286.0,95925
ZCTA5 95230,597.0,,,154.0,0.0,57.0,33185.0,95230
ZCTA5 95231,5092.0,,,1004.0,0.0,37.0,20247.0,95231
ZCTA5 95246,1032.0,,,160.0,0.0,0.0,26826.0,95246
ZCTA5 95247,4270.0,,,1069.0,0.0,67.0,27270.0,95247
ZCTA5 95315,14019.0,,,4352.0,44.0,132.0,22189.0,95315
ZCTA5 95325,77.0,,,18.0,0.0,13.0,51827.0,95325
ZCTA5 95326,9888.0,,,3319.0,34.0,251.0,34620.0,95326
ZCTA5 95328,4518.0,,,1504.0,0.0,79.0,22535.0,95328
ZCTA5 95841,20586.0,,,8383.0,104.0,421.0,27323.0,95841
ZCTA5 95912,5010.0,,,1782.0,0.0,78.0,29255.0,95912
ZCTA5 95942,629.0,,,248.0,0.0,35.0,34696.0,95942
ZCTA5 95944,29.0,,,29.0,0.0,0.0,33750.0,95944
ZCTA5 95948,11173.0,,,3139.0,0.0,297.0,24235.0,95948
ZCTA5 95950,394.0,,,92.0,0.0,0.0,26346.0,95950
ZCTA5 95953,10942.0,,,3684.0,29.0,111.0,22789.0,95953
ZCTA5 95956,290.0,,,94.0,0.0,13.0,60083.0,95956
ZCTA5 95983,403.0,,,96.0,0.0,0.0,29167.0,95983
ZCTA5 95987,6119.0,,,2158.0,0.0,127.0,24413.0,95987
ZCTA5 95476,36792.0,,,12456.0,364.0,1506.0,36131.0,95476
ZCTA5 95485,2688.0,,,701.0,2.0,115.0,21612.0,95485
ZCTA5 95524,1724.0,,,504.0,0.0,91.0,34397.0,95524
ZCTA5 95492,29920.0,,,11811.0,153.0,813.0,38128.0,95492
ZCTA5 95501,23467.0,,,7316.0,304.0,595.0,25578.0,95501
ZCTA5 95514,117.0,,,0.0,0.0,0.0,-666666666.0,95514
ZCTA5 95550,71.0,,,27.0,0.0,4.0,9417.0,95550
ZCTA5 95567,2066.0,,,578.0,0.0,100.0,26644.0,95567
ZCTA5 95602,18063.0,,,5859.0,89.0,697.0,33979.0,95602
ZCTA5 95603,29244.0,,,10134.0,25.0,823.0,34449.0,95603
ZCTA5 95628,41121.0,,,15218.0,125.0,1729.0,43158.0,95628
ZCTA5 95634,3445.0,,,1019.0,1.0,115.0,28036.0,95634
ZCTA5 95646,76.0,,,13.0,0.0,4.0,-666666666.0,95646
ZCTA5 95650,14059.0,,,4995.0,10.0,613.0,41298.0,95650
ZCTA5 95664,1589.0,,,520.0,0.0,30.0,31234.0,95664
ZCTA5 95673,15753.0,,,5178.0,73.0,447.0,25979.0,95673
ZCTA5 95684,3384.0,,,992.0,0.0,65.0,25608.0,95684
ZCTA5 95689,1698.0,,,316.0,0.0,108.0,26088.0,95689
ZCTA5 95694,10386.0,,,3612.0,125.0,426.0,34093.0,95694
ZCTA5 95703,938.0,,,357.0,8.0,15.0,35882.0,95703
ZCTA5 95714,440.0,,,161.0,0.0,35.0,27115.0,95714
ZCTA5 95762,42494.0,,,14259.0,241.0,2467.0,57394.0,95762
ZCTA5 95817,13461.0,,,4686.0,203.0,235.0,29484.0,95817
ZCTA5 95819,19659.0,,,7108.0,309.0,704.0,63341.0,95819
ZCTA5 95824,30296.0,,,7546.0,216.0,541.0,17088.0,95824
ZCTA5 95843,46709.0,,,18829.0,44.0,1431.0,34359.0,95843
ZCTA5 95917,4030.0,,,1124.0,8.0,172.0,21747.0,95917
ZCTA5 95918,2643.0,,,816.0,0.0,118.0,47656.0,95918
ZCTA5 95922,454.0,,,97.0,5.0,43.0,31705.0,95922
ZCTA5 95926,39012.0,,,12509.0,274.0,940.0,26397.0,95926
ZCTA5 95932,7742.0,,,2546.0,34.0,139.0,30771.0,95932
ZCTA5 95935,602.0,,,88.0,14.0,0.0,19770.0,95935
ZCTA5 95959,17910.0,,,5161.0,122.0,1445.0,30089.0,95959
ZCTA5 95938,4350.0,,,1539.0,21.0,94.0,33684.0,95938
ZCTA5 95946,9370.0,,,2732.0,0.0,353.0,31619.0,95946
ZCTA5 95955,1435.0,,,461.0,0.0,29.0,28188.0,95955
ZCTA5 95965,20460.0,,,4162.0,142.0,427.0,18226.0,95965
ZCTA5 95966,29367.0,,,7374.0,47.0,621.0,20961.0,95966
ZCTA5 95970,551.0,,,203.0,0.0,15.0,28125.0,95970
ZCTA5 95993,36962.0,,,11997.0,138.0,783.0,29002.0,95993
ZCTA5 95204,28425.0,,,9429.0,179.0,419.0,28983.0,95204
ZCTA5 95140,115.0,,,43.0,0.0,29.0,37167.0,95140
ZCTA5 95334,16787.0,,,5454.0,0.0,267.0,22263.0,95334
ZCTA5 95337,37706.0,,,12784.0,90.0,876.0,35985.0,95337
ZCTA5 95356,32842.0,,,12241.0,143.0,691.0,32159.0,95356
ZCTA5 95363,26900.0,,,9164.0,37.0,530.0,26934.0,95363
ZCTA5 95383,3828.0,,,1621.0,0.0,53.0,33315.0,95383
ZCTA5 95387,710.0,,,131.0,0.0,20.0,20938.0,95387
ZCTA5 95403,45355.0,,,17524.0,351.0,1154.0,34001.0,95403
ZCTA5 95409,27312.0,,,9258.0,89.0,980.0,40198.0,95409
ZCTA5 95422,15550.0,,,2936.0,99.0,701.0,17360.0,95422
ZCTA5 95423,3757.0,,,744.0,2.0,220.0,23922.0,95423
ZCTA5 95425,10586.0,,,3416.0,140.0,296.0,32134.0,95425
ZCTA5 95454,2198.0,,,352.0,0.0,248.0,26270.0,95454
ZCTA5 95456,754.0,,,124.0,0.0,79.0,33684.0,95456
ZCTA5 95459,618.0,,,159.0,0.0,31.0,25855.0,95459
ZCTA5 97211,34962.0,,,11347.0,2353.0,1937.0,39100.0,97211
ZCTA5 97214,26207.0,,,8134.0,2343.0,1835.0,40128.0,97214
ZCTA5 97231,4019.0,,,1543.0,17.0,221.0,40725.0,97231
ZCTA5 97304,31701.0,,,11091.0,99.0,1421.0,31685.0,97304
ZCTA5 97306,32255.0,,,12103.0,277.0,664.0,36537.0,97306
ZCTA5 97357,174.0,,,35.0,0.0,46.0,27768.0,97357
ZCTA5 97366,1676.0,,,554.0,0.0,75.0,24469.0,97366
ZCTA5 97371,647.0,,,247.0,0.0,115.0,43684.0,97371
ZCTA5 97385,3546.0,,,1283.0,0.0,132.0,32500.0,97385
ZCTA5 97761,4290.0,,,1010.0,19.0,40.0,20998.0,97761
ZCTA5 97817,6.0,,,3.0,0.0,0.0,-666666666.0,97817
ZCTA5 97823,1015.0,,,250.0,0.0,28.0,27218.0,97823
ZCTA5 97824,1833.0,,,521.0,5.0,122.0,27689.0,97824
ZCTA5 97839,312.0,,,88.0,0.0,11.0,20284.0,97839
ZCTA5 97841,610.0,,,218.0,0.0,17.0,28897.0,97841
ZCTA5 97844,4221.0,,,1217.0,0.0,77.0,28143.0,97844
ZCTA5 97846,1784.0,,,639.0,0.0,73.0,26919.0,97846
ZCTA5 97859,123.0,,,26.0,3.0,0.0,35250.0,97859
ZCTA5 97862,11296.0,,,3475.0,0.0,218.0,21396.0,97862
ZCTA5 97875,3160.0,,,1131.0,0.0,34.0,25972.0,97875
ZCTA5 97882,8110.0,,,2363.0,0.0,50.0,22685.0,97882
ZCTA5 97904,238.0,,,59.0,0.0,13.0,28750.0,97904
ZCTA5 97908,34.0,,,7.0,0.0,1.0,14063.0,97908
ZCTA5 97810,1057.0,,,478.0,0.0,7.0,35461.0,97810
ZCTA5 97819,28.0,,,7.0,0.0,3.0,-666666666.0,97819
ZCTA5 97820,1008.0,,,383.0,0.0,7.0,27031.0,97820
ZCTA5 97830,734.0,,,150.0,0.0,11.0,19967.0,97830
ZCTA5 97834,900.0,,,200.0,0.0,49.0,22644.0,97834
ZCTA5 97911,78.0,,,16.0,0.0,4.0,25625.0,97911
ZCTA5 97840,115.0,,,46.0,0.0,11.0,45208.0,97840
ZCTA5 97868,1960.0,,,729.0,0.0,63.0,33085.0,97868
ZCTA5 97330,42614.0,,,12385.0,647.0,1308.0,30657.0,97330
ZCTA5 97342,153.0,,,33.0,0.0,5.0,18077.0,97342
ZCTA5 97345,580.0,,,97.0,0.0,0.0,16988.0,97345
ZCTA5 97352,6556.0,,,2246.0,0.0,75.0,27151.0,97352
ZCTA5 97401,44750.0,,,13263.0,768.0,1134.0,24131.0,97401
ZCTA5 97361,12091.0,,,3869.0,32.0,220.0,22515.0,97361
ZCTA5 97365,11289.0,,,3350.0,66.0,267.0,25400.0,97365
ZCTA5 97386,14119.0,,,3216.0,33.0,211.0,23275.0,97386
ZCTA5 97402,51489.0,,,17250.0,1181.0,1234.0,26380.0,97402
ZCTA5 97417,2416.0,,,407.0,0.0,52.0,19433.0,97417
ZCTA5 97419,1143.0,,,436.0,0.0,79.0,26765.0,97419
ZCTA5 97437,2914.0,,,1067.0,0.0,77.0,29130.0,97437
ZCTA5 97438,1098.0,,,399.0,0.0,5.0,27150.0,97438
ZCTA5 97223,49524.0,,,19976.0,1518.0,1811.0,40391.0,97223
ZCTA5 97224,34625.0,,,12907.0,518.0,1361.0,39434.0,97224
ZCTA5 97302,38397.0,,,14411.0,457.0,869.0,34249.0,97302
ZCTA5 97346,897.0,,,198.0,3.0,24.0,18897.0,97346
ZCTA5 97355,29701.0,,,9556.0,95.0,685.0,27093.0,97355
ZCTA5 97374,4993.0,,,1402.0,0.0,211.0,30410.0,97374
ZCTA5 97381,15822.0,,,5279.0,3.0,509.0,32427.0,97381
ZCTA5 97412,459.0,,,129.0,0.0,14.0,21944.0,97412
ZCTA5 97431,2381.0,,,925.0,0.0,0.0,25634.0,97431
ZCTA5 97436,921.0,,,200.0,0.0,65.0,22407.0,97436
ZCTA5 97455,2861.0,,,763.0,0.0,36.0,29344.0,97455
ZCTA5 97463,3866.0,,,684.0,0.0,140.0,16128.0,97463
ZCTA5 97473,309.0,,,74.0,0.0,12.0,25806.0,97473
ZCTA5 97213,32845.0,,,10824.0,1789.0,1604.0,39378.0,97213
ZCTA5 97217,34813.0,,,12389.0,1914.0,1456.0,38972.0,97217
ZCTA5 97220,30695.0,,,9836.0,881.0,851.0,25952.0,97220
ZCTA5 97221,12328.0,,,4266.0,348.0,707.0,54748.0,97221
ZCTA5 97006,72831.0,,,25881.0,1752.0,1777.0,34955.0,97006
ZCTA5 97038,15587.0,,,5652.0,64.0,341.0,32441.0,97038
ZCTA5 97055,18392.0,,,7227.0,49.0,616.0,31657.0,97055
ZCTA5 97058,20470.0,,,6943.0,24.0,593.0,29031.0,97058
ZCTA5 97064,3241.0,,,976.0,10.0,87.0,28617.0,97064
ZCTA5 97106,5125.0,,,2055.0,0.0,288.0,35043.0,97106
ZCTA5 97107,1724.0,,,599.0,4.0,43.0,29133.0,97107
ZCTA5 97109,484.0,,,189.0,0.0,4.0,38203.0,97109
ZCTA5 97112,2019.0,,,546.0,0.0,43.0,24400.0,97112
ZCTA5 97115,3989.0,,,1547.0,11.0,104.0,37873.0,97115
ZCTA5 97140,25422.0,,,9878.0,153.0,1004.0,47954.0,97140
ZCTA5 97148,3735.0,,,1460.0,9.0,128.0,35750.0,97148
ZCTA5 97219,42813.0,,,15513.0,1906.0,2119.0,47466.0,97219
ZCTA5 97230,40131.0,,,12085.0,869.0,1163.0,27838.0,97230
ZCTA5 97459,13427.0,,,4162.0,10.0,266.0,29570.0,97459
ZCTA5 97470,20269.0,,,6496.0,20.0,423.0,23887.0,97470
ZCTA5 97478,39440.0,,,14061.0,490.0,609.0,26820.0,97478
ZCTA5 97480,317.0,,,92.0,0.0,7.0,19028.0,97480
ZCTA5 97489,961.0,,,321.0,0.0,19.0,36926.0,97489
ZCTA5 97492,743.0,,,63.0,0.0,9.0,19267.0,97492
ZCTA5 97502,28300.0,,,10469.0,61.0,787.0,28181.0,97502
ZCTA5 97520,25030.0,,,7390.0,118.0,1480.0,31400.0,97520
ZCTA5 97524,14790.0,,,5001.0,0.0,497.0,33535.0,97524
ZCTA5 97527,35822.0,,,10049.0,30.0,771.0,22882.0,97527
ZCTA5 97530,6570.0,,,1858.0,0.0,458.0,30198.0,97530
ZCTA5 97532,2525.0,,,827.0,1.0,102.0,24148.0,97532
ZCTA5 97535,5400.0,,,1761.0,63.0,49.0,24077.0,97535
ZCTA5 97625,319.0,,,90.0,0.0,9.0,31500.0,97625
ZCTA5 97626,32.0,,,0.0,0.0,0.0,-666666666.0,97626
ZCTA5 97637,99.0,,,17.0,0.0,7.0,27500.0,97637
ZCTA5 97640,110.0,,,19.0,0.0,15.0,-666666666.0,97640
ZCTA5 97736,104.0,,,13.0,3.0,21.0,35417.0,97736
ZCTA5 97738,1788.0,,,629.0,0.0,39.0,27966.0,97738
ZCTA5 97813,1453.0,,,478.0,10.0,29.0,31558.0,97813
ZCTA5 97739,12096.0,,,3325.0,18.0,326.0,22724.0,97739
ZCTA5 97759,7165.0,,,2042.0,16.0,578.0,30486.0,97759
ZCTA5 97812,860.0,,,334.0,0.0,11.0,30417.0,97812
ZCTA5 97836,1842.0,,,685.0,8.0,83.0,35255.0,97836
ZCTA5 97870,634.0,,,108.0,0.0,28.0,21250.0,97870
ZCTA5 97222,36988.0,,,13494.0,977.0,1185.0,31185.0,97222
ZCTA5 97229,67339.0,,,24629.0,760.0,2455.0,54609.0,97229
ZCTA5 97266,34953.0,,,11665.0,1776.0,784.0,23379.0,97266
ZCTA5 97338,21542.0,,,6913.0,56.0,538.0,28107.0,97338
ZCTA5 97344,1349.0,,,346.0,0.0,30.0,19306.0,97344
ZCTA5 97368,3506.0,,,1119.0,32.0,41.0,24438.0,97368
ZCTA5 97376,1066.0,,,302.0,0.0,7.0,24444.0,97376
ZCTA5 97383,9952.0,,,3601.0,7.0,138.0,29348.0,97383
ZCTA5 97391,5559.0,,,1774.0,9.0,162.0,25902.0,97391
ZCTA5 97411,7572.0,,,2047.0,0.0,155.0,21095.0,97411
ZCTA5 97444,5732.0,,,1546.0,4.0,205.0,26419.0,97444
ZCTA5 97448,12889.0,,,4527.0,0.0,407.0,26906.0,97448
ZCTA5 97484,184.0,,,37.0,0.0,0.0,21875.0,97484
ZCTA5 97486,558.0,,,132.0,0.0,6.0,-666666666.0,97486
ZCTA5 97496,7332.0,,,2283.0,14.0,322.0,23957.0,97496
ZCTA5 97526,35493.0,,,11518.0,55.0,530.0,24409.0,97526
ZCTA5 97534,683.0,,,231.0,0.0,0.0,18139.0,97534
ZCTA5 97537,7536.0,,,2174.0,48.0,122.0,28442.0,97537
ZCTA5 97538,1650.0,,,363.0,0.0,32.0,19547.0,97538
ZCTA5 97630,5123.0,,,1601.0,5.0,120.0,25084.0,97630
ZCTA5 97707,6381.0,,,2282.0,0.0,297.0,29812.0,97707
ZCTA5 97721,207.0,,,42.0,0.0,24.0,21354.0,97721
ZCTA5 97730,237.0,,,41.0,0.0,20.0,32656.0,97730
ZCTA5 97732,129.0,,,33.0,0.0,12.0,32344.0,97732
ZCTA5 97734,3178.0,,,970.0,0.0,120.0,25677.0,97734
ZCTA5 97752,0.0,,,0.0,0.0,0.0,-666666666.0,97752
ZCTA5 97801,20940.0,,,6635.0,23.0,341.0,26904.0,97801
ZCTA5 97826,1017.0,,,389.0,0.0,0.0,24542.0,97826
ZCTA5 97827,2381.0,,,716.0,0.0,54.0,24808.0,97827
ZCTA5 97833,876.0,,,310.0,0.0,22.0,23381.0,97833
ZCTA5 97843,621.0,,,203.0,0.0,28.0,26776.0,97843
ZCTA5 97035,26014.0,,,9982.0,437.0,1769.0,51590.0,97035
ZCTA5 97051,16110.0,,,5211.0,23.0,419.0,27931.0,97051
ZCTA5 97053,3218.0,,,1074.0,13.0,65.0,38578.0,97053
ZCTA5 97067,1956.0,,,489.0,14.0,124.0,23143.0,97067
ZCTA5 97101,4024.0,,,1264.0,0.0,151.0,26754.0,97101
ZCTA5 97351,10585.0,,,3778.0,0.0,86.0,27656.0,97351
ZCTA5 97378,8345.0,,,2069.0,30.0,290.0,21912.0,97378
ZCTA5 97394,5028.0,,,1256.0,0.0,101.0,23920.0,97394
ZCTA5 97403,13021.0,,,2608.0,331.0,448.0,25578.0,97403
ZCTA5 97413,955.0,,,200.0,6.0,66.0,24659.0,97413
ZCTA5 97414,202.0,,,0.0,0.0,11.0,-666666666.0,97414
ZCTA5 97441,382.0,,,135.0,0.0,0.0,28347.0,97441
ZCTA5 97452,1650.0,,,521.0,0.0,32.0,26802.0,97452
ZCTA5 97454,1389.0,,,619.0,0.0,38.0,34728.0,97454
ZCTA5 97457,10189.0,,,2885.0,11.0,177.0,22896.0,97457
ZCTA5 97469,2878.0,,,732.0,0.0,49.0,20664.0,97469
ZCTA5 97477,37031.0,,,12561.0,820.0,640.0,24617.0,97477
ZCTA5 97487,8878.0,,,2940.0,47.0,263.0,25267.0,97487
ZCTA5 97497,1561.0,,,190.0,0.0,27.0,18750.0,97497
ZCTA5 97499,1800.0,,,506.0,0.0,12.0,22500.0,97499
ZCTA5 97116,26767.0,,,9041.0,336.0,962.0,29367.0,97116
ZCTA5 97125,296.0,,,53.0,0.0,0.0,34063.0,97125
ZCTA5 97144,76.0,,,16.0,0.0,0.0,-666666666.0,97144
ZCTA5 97130,363.0,,,51.0,0.0,18.0,32692.0,97130
ZCTA5 97131,2661.0,,,1042.0,0.0,38.0,30645.0,97131
ZCTA5 97134,175.0,,,65.0,0.0,0.0,53724.0,97134
ZCTA5 97146,6457.0,,,2487.0,6.0,100.0,26403.0,97146
ZCTA5 97147,321.0,,,85.0,0.0,15.0,24414.0,97147
ZCTA5 97202,42822.0,,,13110.0,3462.0,2528.0,40129.0,97202
ZCTA5 97218,15647.0,,,4643.0,889.0,467.0,27346.0,97218
ZCTA5 97227,4759.0,,,1610.0,202.0,251.0,34023.0,97227
ZCTA5 97303,40633.0,,,14621.0,182.0,1088.0,30021.0,97303
ZCTA5 97325,6948.0,,,2238.0,0.0,166.0,35594.0,97325
ZCTA5 97327,3341.0,,,1226.0,0.0,147.0,30307.0,97327
ZCTA5 97007,72592.0,,,27058.0,1536.0,2584.0,38099.0,97007
ZCTA5 97019,3084.0,,,937.0,0.0,72.0,35839.0,97019
ZCTA5 97536,932.0,,,199.0,0.0,18.0,19972.0,97536
ZCTA5 97540,8349.0,,,2251.0,146.0,325.0,25827.0,97540
ZCTA5 97601,22451.0,,,7254.0,46.0,396.0,23992.0,97601
ZCTA5 97818,4176.0,,,1315.0,0.0,45.0,25922.0,97818
ZCTA5 97639,857.0,,,76.0,0.0,75.0,18447.0,97639
ZCTA5 97712,71.0,,,5.0,0.0,17.0,43750.0,97712
ZCTA5 97753,2377.0,,,719.0,0.0,109.0,34047.0,97753
ZCTA5 97869,833.0,,,233.0,0.0,0.0,24236.0,97869
ZCTA5 97877,257.0,,,63.0,0.0,11.0,10000.0,97877
ZCTA5 97360,2181.0,,,710.0,0.0,29.0,21239.0,97360
ZCTA5 97362,4393.0,,,1602.0,4.0,47.0,24763.0,97362
ZCTA5 97367,9431.0,,,2655.0,50.0,225.0,24169.0,97367
ZCTA5 97370,8526.0,,,3242.0,1.0,376.0,35232.0,97370
ZCTA5 97380,2904.0,,,797.0,43.0,65.0,22636.0,97380
ZCTA5 97392,6671.0,,,2584.0,0.0,19.0,38061.0,97392
ZCTA5 97404,34390.0,,,12242.0,331.0,1039.0,29634.0,97404
ZCTA5 97405,46270.0,,,14504.0,879.0,1851.0,33493.0,97405
ZCTA5 97410,736.0,,,311.0,0.0,11.0,35086.0,97410
ZCTA5 97415,14059.0,,,3571.0,0.0,208.0,22565.0,97415
ZCTA5 97416,1162.0,,,332.0,0.0,34.0,23000.0,97416
ZCTA5 97430,347.0,,,95.0,0.0,25.0,22188.0,97430
ZCTA5 97435,2137.0,,,605.0,0.0,68.0,23244.0,97435
ZCTA5 97439,14413.0,,,3224.0,9.0,253.0,24054.0,97439
ZCTA5 97442,1878.0,,,465.0,0.0,37.0,20608.0,97442
ZCTA5 97443,2194.0,,,556.0,0.0,40.0,26631.0,97443
ZCTA5 97446,5761.0,,,1927.0,0.0,80.0,27097.0,97446
ZCTA5 97447,373.0,,,89.0,0.0,0.0,25456.0,97447
ZCTA5 97450,296.0,,,96.0,0.0,7.0,-666666666.0,97450
ZCTA5 97451,339.0,,,117.0,0.0,7.0,51000.0,97451
ZCTA5 97479,9550.0,,,3183.0,0.0,89.0,21820.0,97479
ZCTA5 97498,1539.0,,,347.0,5.0,71.0,23186.0,97498
ZCTA5 97525,4450.0,,,1424.0,1.0,128.0,26360.0,97525
ZCTA5 97635,138.0,,,17.0,0.0,0.0,-666666666.0,97635
ZCTA5 97641,1286.0,,,257.0,1.0,141.0,17097.0,97641
ZCTA5 97701,68204.0,,,25236.0,116.0,3931.0,32576.0,97701
ZCTA5 97722,103.0,,,30.0,0.0,6.0,30833.0,97722
ZCTA5 97733,427.0,,,132.0,0.0,40.0,28478.0,97733
ZCTA5 97737,655.0,,,243.0,0.0,16.0,19673.0,97737
ZCTA5 97741,12341.0,,,3209.0,63.0,284.0,26214.0,97741
ZCTA5 97750,283.0,,,65.0,0.0,11.0,25714.0,97750
ZCTA5 97756,37540.0,,,13339.0,90.0,1390.0,27596.0,97756
ZCTA5 97760,7117.0,,,1846.0,8.0,341.0,30062.0,97760
ZCTA5 97906,309.0,,,50.0,0.0,35.0,28438.0,97906
ZCTA5 97913,4947.0,,,1239.0,11.0,133.0,25540.0,97913
ZCTA5 97015,23027.0,,,9709.0,214.0,678.0,35908.0,97015
ZCTA5 97123,48770.0,,,17394.0,623.0,1348.0,32456.0,97123
